17:35:50.300 -> S0.03 7.07 131.15 1.98,,,,
17:35:50.300 ->  05 1.98,,,,
17:35:50.300 -> S0.07 9.78 131.05 1.98,,,,
17:35:50.300 -> S0.07 9.68 131.05 1.98,,,,
17:35:50.300 -> S0.07 9.81 131.05 1.98,,,,
17:35:50.300 ->  1.98,,,,
17:35:50.300 -> S0.07 10.31 131.05 1.98,,,,
17:35:50.300 -> S0.07 9.90 131.05 1.98,,,,
17:35:50.300 -> S0.07 9.78 131.05 1.98,,,,
17:35:50.300 -> S0.07 9.68 131.05 1.98,,,,
17:35:50.300 -> S0.07 9.81 131.05 1.98,,,,
17:35:50.300 -> r⸮⸮⸮r⸮⸮⸮⸮⸮r⸮⸮⸮r⸮⸮j,,,,
17:35:50.300 -> S0.07 10.33 131.05 1.98,,,,
17:35:50.416 -> ⸮S0.07 10.31 0.00 0.00,,,,
17:35:50.416 -> S0.08 10.56 0.00 0.00,,,,
17:35:50.416 -> S0.08 10.43 0.00 0.00,,,,
17:35:50.416 -> S0.07 10.37 0.00 0.00,,,,
17:35:50.416 -> S0.07 10.28 0.00 0.00,,,,
17:35:50.416 -> S0.08 10.48 0.00 0.00,,,,
17:35:50.416 -> S0.08 10.46 0.00 0.00,,,,
17:35:50.454 -> S0.07 10.32 0.00 0.00,,,,
17:35:50.454 -> S0.07 10.11 0.00 0.00,,,,
17:35:50.454 -> S0.07 10.08 0.00 0.00,,,,
17:35:50.454 -> S0.07 10.08 0.00 0.00,,,,
17:35:50.454 -> S0.07 10.29 0.00 0.00,,,,
17:35:50.454 -> S0.07 10.35 0.00 0.00,,,,
17:35:50.491 -> S0.08 10.52 0.00 0.00,,,,
17:35:50.491 -> S0.08 10.42 0.00 0.00,,,,
17:35:50.491 -> S0.07 10.24 0.00 0.00,,,,
17:35:50.491 -> S0.07 10.08 0.00 0.00,,,,
17:35:50.491 -> S0.07 9.95 0.00 0.00,,,,
17:35:50.491 -> S0.07 9.91 0.00 0.00,,,,
17:35:50.491 -> S0.07 10.00 0.00 0.00,,,,
17:35:50.524 -> S0.07 10.04 0.00 0.00,,,,
17:35:50.524 -> S0.07 10.35 0.00 0.00,,,,
17:35:50.524 -> S0.08 10.58 0.00 0.00,,,,
17:35:50.524 -> S0.08 10.48 0.00 0.00,,,,
17:35:50.524 -> S0.07 10.28 0.00 0.00,,,,
17:35:50.559 -> S0.07 10.32 0.00 0.00,,,,
17:35:50.559 -> S0.08 10.44 0.00 0.00,,,,
17:35:50.559 -> S0.08 10.46 0.00 0.00,,,,
17:35:50.559 -> S0.07 10.30 0.00 0.00,,,,
17:35:50.559 -> S0.07 10.05 0.00 0.00,,,,
17:35:50.593 -> S0.07 10.12 0.00 0.00,,,,
17:35:50.593 -> S0.07 10.16 0.00 0.00,,,,
17:35:50.593 -> S0.07 10.20 0.00 0.00,,,,
17:35:50.593 -> S0.07 9.97 0.00 0.00,,,,
17:35:50.593 -> S0.07 10.02 0.00 0.00,,,,
17:35:50.593 -> S0.07 9.71 0.00 0.00,,,,
17:35:50.631 -> S0.06 9.65 0.00 0.00,,,,
17:35:50.631 -> S0.06 9.59 0.00 0.00,,,,
17:35:50.631 -> S0.06 9.38 0.00 0.00,,,,
17:35:50.631 -> S0.06 9.15 0.00 0.00,,,,
17:35:50.631 -> S0.05 8.62 0.00 0.00,,,,
17:35:50.631 -> S0.05 8.26 0.00 0.00,,,,
17:35:50.631 -> S0.05 8.10 0.00 0.00,,,,
17:35:50.667 -> S0.05 8.11 0.00 0.00,,,,
17:35:50.667 -> S0.04 7.96 0.00 0.00,,,,
17:35:50.667 -> S0.04 7.99 0.00 0.00,,,,
17:35:50.667 -> S0.04 7.71 0.00 0.00,,,,
17:35:50.667 -> S0.04 7.51 0.00 0.00,,,,
17:35:50.702 -> S0.04 7.29 0.00 0.00,,,,
17:35:50.702 -> S0.04 7.21 0.00 0.00,,,,
17:35:50.702 -> S0.04 7.21 0.00 0.00,,,,
17:35:50.702 -> S0.04 7.12 0.00 0.00,,,,
17:35:50.702 -> S0.03 6.91 0.00 0.00,,,,
17:35:50.702 -> S0.03 6.66 0.00 0.00,,,,
17:35:50.735 -> S0.03 6.64 0.00 0.00,,,,
17:35:50.735 -> S0.03 6.55 0.00 0.00,,,,
17:35:50.735 -> S0.03 6.36 0.00 0.00,,,,
17:35:50.735 -> S0.03 6.40 0.00 0.00,,,,
17:35:50.735 -> S0.03 6.29 0.00 0.00,,,,
17:35:50.735 -> S0.03 6.15 0.00 0.00,,,,
17:35:50.769 -> S0.03 6.07 0.00 0.00,,,,
17:35:50.769 -> S0.02 5.97 0.00 0.00,,,,
17:35:50.769 -> S0.02 5.80 0.00 0.00,,,,
17:35:50.769 -> S0.02 5.72 0.00 0.00,,,,
17:35:50.769 -> S0.02 5.61 0.00 0.00,,,,
17:35:50.802 -> S0.02 5.52 0.00 0.00,,,,
17:35:50.802 -> S0.02 5.39 0.00 0.00,,,,
17:35:50.802 -> S0.02 5.20 0.00 0.00,,,,
17:35:50.802 -> S0.02 5.13 0.00 0.00,,,,
17:35:50.802 -> S0.02 5.06 0.00 0.00,,,,
17:35:50.802 -> S0.02 5.04 0.00 0.00,,,,
17:35:50.840 -> S0.02 4.68 0.00 0.00,,,,
17:35:50.840 -> S0.02 4.66 0.00 0.00,,,,
17:35:50.840 -> S0.01 4.63 0.00 0.00,,,,
17:35:50.840 -> S0.01 4.53 0.00 0.00,,,,
17:35:50.840 -> S0.01 4.36 0.00 0.00,,,,
17:35:50.840 -> S0.01 4.42 0.00 0.00,,,,
17:35:50.876 -> S0.01 4.36 0.00 0.00,,,,
17:35:50.876 -> S0.01 4.22 0.00 0.00,,,,
17:35:50.876 -> S0.01 3.95 0.00 0.00,,,,
17:35:50.876 -> S0.01 3.82 0.00 0.00,,,,
17:35:50.876 -> S-0.01 -3.70 54.64 0.05,,,,
17:35:50.876 -> S-0.05 -8.79 54.64 0.05,,,,
17:35:50.876 -> S-0.21 -17.50 54.64 0.05,,,,
17:35:50.913 -> S-0.37 -22.92 54.64 0.05,,,,
17:35:50.913 -> S-0.44 -25.12 54.64 0.05,,,,
17:35:50.913 -> S-0.47 -25.87 54.64 0.05,,,,
17:35:50.913 -> S-0.49 -26.53 54.64 0.05,,,,
17:35:50.913 -> S-0.50 -26.68 54.64 0.05,,,,
17:35:50.913 -> S-0.50 -26.89 54.64 0.05,,,,
17:35:50.951 -> S-0.52 -27.25 54.64 0.05,,,,
17:35:50.951 -> S-0.52 -27.28 54.64 0.05,,,,
17:35:50.951 -> S-0.52 -27.25 54.64 0.05,,,,
17:35:50.951 -> S-0.52 -27.24 54.64 0.05,,,,
17:35:50.951 -> S-0.49 -26.60 54.64 0.05,,,,
17:35:50.951 -> S-0.49 -26.56 54.64 0.05,,,,
17:35:50.984 -> S-0.46 -25.82 54.64 0.05,,,,
17:35:50.984 -> S-0.45 -25.54 54.64 0.05,,,,
17:35:50.984 -> S-0.41 -24.32 54.64 0.05,,,,
17:35:50.984 -> S-0.41 -24.40 54.64 0.05,,,,
17:35:50.984 -> S-0.39 -23.59 54.64 0.05,,,,
17:35:51.019 -> S-0.37 -22.90 54.64 0.05,,,,
17:35:51.019 -> S-0.36 -22.78 54.64 0.05,,,,
17:35:51.019 -> S-0.32 -21.38 54.64 0.05,,,,
17:35:51.019 -> S-0.29 -20.34 54.64 0.05,,,,
17:35:51.019 -> S-0.27 -19.71 54.64 0.05,,,,
17:35:51.019 -> S-0.28 -19.88 54.64 0.05,,,,
17:35:51.019 -> S-0.26 -19.27 54.64 0.05,,,,
17:35:51.056 -> S-0.24 -18.50 54.64 0.05,,,,
17:35:51.056 -> S-0.22 -17.90 54.64 0.05,,,,
17:35:51.056 -> S-0.21 -17.19 54.64 0.05,,,,
17:35:51.056 -> S-0.19 -16.40 54.64 0.05,,,,
17:35:51.056 -> S-0.17 -15.65 54.64 0.05,,,,
17:35:51.093 -> S-0.15 -14.88 54.64 0.05,,,,
17:35:51.093 -> S-0.13 -13.83 54.64 0.05,,,,
17:35:51.093 -> S-0.12 -13.03 54.64 0.05,,,,
17:35:51.093 -> S-0.11 -12.64 54.64 0.05,,,,
17:35:51.093 -> S-0.10 -12.26 54.64 0.05,,,,
17:35:51.093 -> S-0.09 -11.46 54.64 0.05,,,,
17:35:51.093 -> S-0.08 -10.66 54.64 0.05,,,,
17:35:51.128 -> S-0.07 -10.05 54.64 0.05,,,,
