17:26:59.572 -> .02 -5.08 401.70 6.03,,,,
17:26:59.572 -> S.71,,,,
17:26:59.572 -> S-0.01 -3.20 379.67 5.71,,,,
17:26:59.572 -> S-0.01 -3.12 9.67 5.71,,,,
17:26:59.572 -> S-0.01 -3.12 379.67 5.71,,,,
17:26:59.572 -> S-0.01 -3.20 379.67 5.71,,,,
17:26:59.572 -> S-0.01 -3.24 379.67 5.71,,,,
17:26:59.572 -> S-0.01 -3.20 379.67 5.71,,,,
17:26:59.572 -> S-0.01 -3.12 3.67 5.71,,,,
17:26:59.572 -> S-0.01 -3.12 379.67 5.71,,,,
17:26:59.572 -> S-0.01 -3.20 379.67 5.71,,,,
17:26:59.572 -> S-0.01 -3.24 379.67 5.71,,,,
17:26:59.572 -> S-0.01 -3.20 379.67 5.71,,,,
17:26:59.572 -> S-0.01 -3.12 3S-0.01 -3.04 379.67 5.71,,,,
17:26:59.572 -> S-0.01 -3.04 379.67 5.71,,,,
17:26:59.613 -> S-0.01 -2.92 0.00 0.00,,,,
17:26:59.613 -> S-0.01 -2.92 0.00 0.00,,,,
17:26:59.646 -> S-0.01 -3.00 0.00 0.00,,,,
17:26:59.646 -> S-0.01 -3.04 0.00 0.00,,,,
17:26:59.646 -> S-0.01 -2.92 0.00 0.00,,,,
17:26:59.646 -> S-0.01 -2.84 0.00 0.00,,,,
17:26:59.646 -> S-0.01 -2.88 0.00 0.00,,,,
17:26:59.679 -> S-0.01 -2.88 0.00 0.00,,,,
17:26:59.679 -> S-0.01 -2.84 0.00 0.00,,,,
17:26:59.679 -> S-0.01 -2.92 0.00 0.00,,,,
17:26:59.679 -> S-0.01 -3.00 0.00 0.00,,,,
17:26:59.679 -> S-0.01 -3.00 0.00 0.00,,,,
17:26:59.679 -> S-0.01 -2.92 0.00 0.00,,,,
17:26:59.715 -> S-0.01 -2.92 0.00 0.00,,,,
17:26:59.715 -> S-0.01 -2.84 0.00 0.00,,,,
17:26:59.715 -> S-0.01 -2.79 0.00 0.00,,,,
17:26:59.715 -> S-0.01 -2.75 0.00 0.00,,,,
17:26:59.715 -> S-0.01 -2.79 0.00 0.00,,,,
17:26:59.715 -> S-0.01 -2.84 0.00 0.00,,,,
17:26:59.752 -> S-0.01 -2.92 0.00 0.00,,,,
17:26:59.752 -> S-0.01 -2.92 0.00 0.00,,,,
17:26:59.752 -> S-0.01 -2.96 0.00 0.00,,,,
17:26:59.752 -> S-0.01 -2.96 0.00 0.00,,,,
17:26:59.752 -> S-0.01 -2.79 0.00 0.00,,,,
17:26:59.752 -> S-0.00 -2.66 0.00 0.00,,,,
17:26:59.785 -> S-0.01 -2.70 0.00 0.00,,,,
17:26:59.785 -> S-0.01 -2.84 0.00 0.00,,,,
17:26:59.785 -> S-0.01 -2.88 0.00 0.00,,,,
17:26:59.785 -> S-0.01 -2.92 0.00 0.00,,,,
17:26:59.785 -> S-0.01 -2.96 0.00 0.00,,,,
17:26:59.785 -> S-0.01 -2.96 0.00 0.00,,,,
17:26:59.822 -> S-0.01 -2.84 0.00 0.00,,,,
17:26:59.822 -> S-0.01 -2.70 0.00 0.00,,,,
17:26:59.822 -> S-0.01 -2.75 0.00 0.00,,,,
17:26:59.822 -> S-0.01 -2.75 0.00 0.00,,,,
17:26:59.822 -> S-0.01 -2.75 0.00 0.00,,,,
17:26:59.822 -> S-0.01 -2.84 0.00 0.00,,,,
17:26:59.856 -> S-0.01 -2.88 0.00 0.00,,,,
17:26:59.856 -> S-0.01 -2.84 0.00 0.00,,,,
17:26:59.856 -> S-0.01 -2.70 0.00 0.00,,,,
17:26:59.856 -> S-0.01 -2.70 0.00 0.00,,,,
