0.000000,-41.390000
0.006000,-41.360000
0.012000,-40.940000
0.018000,-40.830000
0.024001,-40.710000
0.030001,-41.100000
0.036001,-40.530000
0.042001,-40.130000
0.048001,-39.880000
0.054001,-39.250000
0.060001,-39.410000
0.066002,-39.470000
0.072002,-39.020000
0.078002,-38.770000
0.084002,-39.070000
0.090002,-38.930000
0.096002,-38.970000
0.102002,-38.330000
0.108003,-37.660000
0.114003,-37.340000
0.120003,-37.440000
0.126003,-37.340000
0.132003,-37.200000
0.138003,-37.080000
0.144003,-37.200000
0.150003,-36.840000
0.156004,-36.940000
0.162004,-36.260000
0.168004,-35.780000
0.174004,-35.730000
0.180004,-35.560000
0.186004,-35.800000
0.192004,-35.790000
0.198005,-34.800000
0.204005,-35.140000
0.210005,-34.660000
0.216005,-34.130000
0.222005,-33.980000
0.228005,-34.020000
0.234005,-34.360000
0.240006,-34.240000
0.246006,-33.470000
0.252006,-33.450000
0.258006,-33.130000
0.264006,-33.200000
0.270006,-32.920000
0.276006,-32.550000
0.282007,-32.760000
0.288007,-32.860000
0.294007,-32.700000
0.300007,-32.410000
0.306007,-31.910000
0.312007,-31.830000
0.318007,-31.610000
0.324008,-31.500000
0.330008,-30.920000
0.336008,-30.950000
0.342008,-30.590000
0.348008,-30.590000
0.354008,-30.630000
0.360008,-30.380000
0.366009,-30.070000
0.372009,-30.220000
0.378009,-29.900000
0.384009,-29.990000
0.390009,-29.580000
0.396009,-29.420000
0.402009,-28.990000
0.408010,-29.210000
0.414010,-29.120000
0.420010,-28.410000
0.426010,-28.240000
0.432010,-28.320000
0.438010,-27.760000
0.444010,-27.560000
0.450010,-27.600000
0.456011,-27.320000
0.462011,-26.870000
0.468011,-26.570000
0.474011,-26.500000
0.480011,-26.280000
0.486011,-26.440000
0.492011,-26.700000
0.498012,-26.330000
0.504012,-25.860000
0.510012,-25.620000
0.516012,-25.390000
0.522012,-25.280000
0.528012,-25.610000
0.534012,-25.310000
0.540013,-25.130000
0.546013,-24.890000
0.552013,-24.480000
0.558013,-24.160000
0.564013,-24.230000
0.570013,-24.630000
0.576013,-24.590000
0.582014,-24.120000
0.588014,-23.680000
0.594014,-23.790000
0.600014,-23.630000
0.606014,-23.420000
0.612014,-23.110000
0.618014,-23.010000
0.624015,-22.620000
0.630015,-22.630000
0.636015,-22.250000
0.642015,-21.970000
0.648015,-21.890000
0.654015,-21.630000
0.660015,-21.430000
0.666016,-21.130000
0.672016,-21.220000
0.678016,-20.870000
0.684016,-20.630000
0.690016,-20.700000
