0.000000,-3.200000
0.005999,-3.120000
0.011999,-3.120000
0.017998,-3.200000
0.023997,-3.240000
0.029996,-3.200000
0.035996,-3.120000
0.041995,-3.120000
0.047994,-3.200000
0.053994,-3.240000
0.059993,-3.200000
0.065992,-3.040000
0.071991,-2.920000
0.077991,-2.920000
0.083990,-3.000000
0.089989,-3.040000
0.095989,-2.920000
0.101988,-2.840000
0.107987,-2.880000
0.113986,-2.880000
0.119986,-2.840000
0.125985,-2.920000
0.131984,-3.000000
0.137984,-3.000000
0.143983,-2.920000
0.149982,-2.920000
0.155981,-2.840000
0.161981,-2.790000
0.167980,-2.750000
0.173979,-2.790000
0.179979,-2.840000
0.185978,-2.920000
0.191977,-2.920000
0.197976,-2.960000
0.203976,-2.960000
0.209975,-2.790000
0.215974,-2.660000
0.221974,-2.700000
0.227973,-2.840000
0.233972,-2.880000
0.239971,-2.920000
0.245971,-2.960000
0.251970,-2.960000
0.257969,-2.840000
0.263968,-2.700000
0.269968,-2.750000
0.275967,-2.750000
0.281966,-2.750000
0.287966,-2.840000
0.293965,-2.880000
0.299964,-2.840000
0.305963,-2.700000
0.311963,-2.700000
0.317962,-2.750000
0.323961,-2.790000
0.329961,-2.790000
0.335960,-2.840000
0.341959,-2.880000
0.347958,-2.840000
0.353958,-2.750000
0.359957,-2.700000
0.365956,-2.700000
0.371956,-2.660000
0.377955,-2.660000
0.383954,-2.790000
0.389953,-2.840000
0.395953,-2.750000
0.401952,-2.660000
0.407951,-2.660000
0.413951,-2.610000
0.419950,-2.520000
0.425949,-2.610000
0.431948,-2.750000
0.437948,-2.790000
0.443947,-2.700000
0.449946,-2.660000
0.455946,-2.660000
0.461945,-2.610000
0.467944,-2.520000
0.473943,-2.660000
0.479943,-2.750000
0.485942,-2.700000
0.491941,-2.610000
0.497941,-2.660000
0.503940,-2.700000
0.509939,-2.570000
0.515938,-2.520000
0.521938,-2.610000
0.527937,-2.660000
0.533936,-2.570000
0.539936,-2.570000
0.545935,-2.610000
0.551934,-2.610000
0.557933,-2.470000
0.563933,-2.520000
0.569932,-2.520000
0.575931,-2.570000
